tm,minTa,maxTa,avgTa,sumRn,hr1MaxRn
2021-04-25,13.95,21.6,16.85,0.0,
2021-04-26,13.625,20.5,16.4,0.0,
2021-04-27,12.525,20.7,16.525000000000002,2.7,0.8
2021-04-28,14.825,20.6,16.875,0.0,0.0
2021-04-29,14.55,22.475,17.6,1.5,1.5
2021-04-30,11.275,21.725,16.675,30.6,7.5
2021-05-01,11.025,16.5,13.25,51.2,10.8
2021-05-02,10.225,16.7,13.7,0.0,0.0
2021-05-03,9.600000000000001,18.674999999999997,15.35,0.0,
2021-05-04,15.8,20.575,18.35,166.2,17.6
2021-05-05,13.1,22.4,17.025,1.6,1.6
2021-05-06,11.55,21.825,17.45,0.0,0.0
2021-05-07,14.4,24.225,18.65,0.0,0.0
2021-05-08,12.525,22.1,17.325,0.0,
2021-05-09,14.6,23.125,18.525,0.0,
2021-05-10,16.6,24.049999999999997,19.925,0.0,0.0
2021-05-11,17.65,21.425,18.975,12.8,4.7
2021-05-12,16.25,21.525,18.5,0.7,0.5
2021-05-13,17.15,23.2,19.8,0.0,
2021-05-14,18.025,24.1,20.625,0.4,0.3
2021-05-15,19.825,27.05,22.475,30.3,4.5
2021-05-16,18.075,23.325,21.1,57.1,9.6
2021-05-17,15.5,20.525,17.4,11.5,3.8
2021-05-18,15.100000000000001,22.125,18.05,0.0,
2021-05-19,16.15,23.2,19.3,0.0,0.0
2021-05-20,15.7,21.45,17.775,108.3,12.1
2021-05-21,15.275,21.9,18.049999999999997,0.0,
2021-05-22,15.7,22.375,18.675,0.0,
2021-05-23,15.625,23.475,19.65,0.1,0.1
2021-05-24,15.575,23.7,19.375,8.9,1.6
2021-05-25,15.75,25.95,19.7,0.0,
2021-05-26,14.975000000000001,22.525,18.2,82.10000000000001,5.4
2021-05-27,15.4,24.65,19.0,14.6,3.6
2021-05-28,15.724999999999998,25.4,19.625,0.4,0.4
2021-05-29,15.275,23.4,19.075,0.0,
2021-05-30,15.2,24.6,20.1,0.0,
2021-05-31,16.7,25.65,20.9,0.0,
2021-06-01,18.5,25.95,22.05,0.0,
2021-06-02,20.45,25.575000000000003,22.825,0.0,0.0
2021-06-03,18.675,26.275,21.725,59.7,8.5
2021-06-04,17.9,25.1,20.3,10.6,1.9
2021-06-05,18.475,25.325,21.475,0.0,
2021-06-06,18.3,24.525,20.925,0.0,
2021-06-07,18.325,24.825,21.475,0.0,
2021-06-08,20.275,27.85,23.45,0.8,0.5
2021-06-09,21.8,28.2,24.475,0.0,
2021-06-10,21.5,25.95,23.625,35.300000000000004,9.8
2021-06-11,19.375,24.3,21.725,390.3,24.4
2021-06-12,20.3,26.25,22.4,2.4000000000000004,0.7
2021-06-13,18.45,23.275,20.4,0.0,
2021-06-14,18.9,24.775,21.525,0.0,
2021-06-15,21.325000000000003,23.775,22.55,176.8,21.7
2021-06-16,20.65,23.775,21.8,9.3,1.7
2021-06-17,20.45,23.6,21.7,0.0,
2021-06-18,20.95,24.3,21.925,2.1999999999999997,0.7
2021-06-19,19.925,27.075,22.65,0.0,0.0
2021-06-20,18.9,27.075,23.3,0.0,
2021-06-21,19.8,28.575,24.0,0.0,
2021-06-22,21.025,26.95,23.5,0.0,
2021-06-23,20.65,25.975,23.125,0.0,0.0
2021-06-24,20.625,26.675,23.5,0.0,0.0
2021-06-25,21.200000000000003,27.174999999999997,23.9,0.0,0.0
2021-06-26,21.75,28.125,24.6,0.1,0.1
2021-06-27,23.075,27.95,24.45,0.7999999999999999,0.7
2021-06-28,22.25,27.925,24.475,0.0,
2021-06-29,21.525,27.525,24.1,0.0,
2021-06-30,21.65,27.8,24.225,0.0,
2021-07-01,22.5,28.175,24.85,0.0,
2021-07-02,22.625,26.424999999999997,24.4,0.4,0.4
2021-07-03,23.3,27.724999999999998,25.65,146.70000000000002,27.5
2021-07-04,22.35,26.475,23.775,215.9,34.5
2021-07-05,23.625,28.25,26.1,10.6,5.4
2021-07-06,26.025,28.7,27.0,0.0,0.0
2021-07-07,25.2,28.35,26.75,55.4,37.0
2021-07-08,24.875,28.75,26.125,7.5,2.8
2021-07-09,24.4,29.325,26.0,5.7,2.8
2021-07-10,24.425,29.8,26.575,0.0,0.0
2021-07-11,24.725,29.975,27.1,1.0,0.4
2021-07-12,25.675,30.775,27.725,0.0,
2021-07-13,26.075,30.35,27.7,0.0,
2021-07-14,26.25,29.625,27.7,0.0,0.0
2021-07-15,24.95,30.799999999999997,27.85,0.0,
2021-07-16,25.675,30.525,27.725,2.4,2.1
2021-07-17,23.5,29.9,26.625,25.1,11.1
2021-07-18,22.525,29.575000000000003,25.8,119.9,31.2
2021-07-19,24.4,31.200000000000003,27.85,10.2,6.8
2021-07-20,25.875,31.0,27.775,0.0,0.0
2021-07-21,25.325000000000003,30.95,27.8,0.0,
2021-07-22,26.1,31.875,28.15,0.0,
2021-07-23,26.15,29.475,27.45,0.0,0.0
2021-07-24,26.35,31.700000000000003,28.2,0.0,
2021-07-25,26.325,28.2,27.275,0.8,0.3
2021-07-26,24.725,28.7,26.875,13.2,6.1
2021-07-27,25.675,31.425,27.975,0.0,
2021-07-28,24.825,31.65,28.0,0.0,
2021-07-29,24.325,31.150000000000002,27.299999999999997,0.0,
2021-07-30,24.775,29.5,27.05,13.4,5.8
2021-07-31,25.675,30.1,27.325,178.4,99.2
2021-08-01,26.1,30.65,27.974999999999998,4.2,2.2
2021-08-02,25.375,30.775,27.625,66.6,16.4
2021-08-03,25.925,31.075,28.2,3.0,1.4
2021-08-04,25.75,32.375,28.9,4.8,3.3
2021-08-05,26.375,32.425,28.975,0.0,
2021-08-06,25.35,32.275,28.525,0.0,
2021-08-07,26.375,31.525,28.5,0.0,
2021-08-08,25.825000000000003,29.45,27.35,17.4,10.8
2021-08-09,25.325000000000003,32.0,27.975,0.30000000000000004,0.2
2021-08-10,25.375,30.325,27.525,4.6,4.6
2021-08-11,22.85,28.875,25.55,138.8,14.0
2021-08-12,23.575,28.025,25.425,112.6,26.7
2021-08-13,22.825000000000003,25.775,24.025,132.1,13.0
2021-08-14,21.9,24.825,23.2,209.1,22.3
2021-08-15,22.7,26.275,24.525,8.2,1.1
2021-08-16,23.25,27.625,24.775,20.4,5.7
2021-08-17,23.375,28.225,25.4,0.5,0.5
2021-08-18,22.65,28.375,25.2,2.9,2.0
2021-08-19,22.15,28.35,25.025,4.7,3.9
2021-08-20,23.2,30.0,26.775,0.0,0.0
2021-08-21,23.475,27.7,25.875,121.30000000000001,32.6
2021-08-22,23.825,26.75,25.3,202.4,40.7
2021-08-23,25.075,29.875,26.55,23.200000000000003,4.3
2021-08-24,25.85,28.5,27.05,21.6,7.8
2021-08-25,24.3,28.425,26.625,46.300000000000004,8.8
2021-08-26,24.25,28.975,26.5,9.7,7.9
2021-08-27,25.45,30.475,27.725,6.0,3.4
2021-08-28,25.575,30.875,27.575,0.0,
2021-08-29,24.85,31.0,27.6,0.0,
2021-08-30,25.450000000000003,30.325,27.375,0.0,0.0
2021-08-31,23.925,29.925,26.975,0.0,
2021-09-01,24.575,30.675,27.35,46.5,16.7
2021-09-02,22.225,27.2,24.525,150.0,73.8
2021-09-03,22.85,26.35,24.275,150.4,61.0
