tm,minTa,maxTa,avgTa,sumRn,hr1MaxRn
2020-03-14,-2.5,10.9,4.7,0.0,
2020-03-15,1.1,11.9,4.8,0.0,
2020-03-16,-1.8,10.6,4.2,0.0,
2020-03-17,0.7,12.1,6.5,0.0,
2020-03-18,2.3,18.0,10.5,0.0,
2020-03-19,5.8,14.2,10.2,0.0,
2020-03-20,2.9,16.3,9.1,0.0,
2020-03-21,4.5,21.9,13.2,0.0,
2020-03-22,7.2,19.0,12.2,0.0,
2020-03-23,2.2,18.4,10.2,0.0,
2020-03-24,0.3,18.7,10.3,0.0,
2020-03-25,4.0,21.2,12.7,0.0,
2020-03-26,8.1,18.9,13.3,0.2,
2020-03-27,4.9,14.1,10.9,15.0,
2020-03-28,4.2,11.7,7.3,0.0,
2020-03-29,-0.3,16.1,8.2,0.0,
2020-03-30,4.1,18.0,10.9,0.0,
2020-03-31,3.1,20.3,11.5,0.0,
2020-04-01,4.9,19.0,10.6,0.0,
2020-04-02,2.0,17.4,9.3,0.0,
2020-04-03,1.9,18.2,9.7,0.0,
2020-04-04,4.6,15.4,8.5,0.0,
2020-04-05,1.5,15.4,7.7,0.0,
2020-04-06,-0.8,18.1,9.0,0.0,
2020-04-07,3.3,19.5,10.8,0.0,
2020-04-08,2.4,14.5,9.1,0.0,
2020-04-09,1.6,15.7,8.9,0.0,
2020-04-10,4.6,16.8,10.2,0.0,
2020-04-11,3.0,14.1,8.3,0.0,
2020-04-12,1.6,16.2,8.1,0.8,0.8
2020-04-13,4.4,17.1,10.7,0.0,
2020-04-14,3.2,21.5,12.3,0.0,
2020-04-15,3.8,21.3,12.5,0.0,
2020-04-16,5.9,23.3,15.7,0.0,
2020-04-17,9.2,19.8,13.0,5.1,3.2
2020-04-18,9.0,20.3,13.3,0.2,0.1
2020-04-19,8.4,14.1,11.1,11.5,3.4
2020-04-20,7.0,16.5,10.8,0.0,
2020-04-21,4.2,13.2,7.9,0.0,
2020-04-22,3.5,10.6,6.4,0.0,
2020-04-23,2.2,14.3,8.2,0.0,
2020-04-24,1.9,15.8,9.7,0.0,
2020-04-25,8.6,22.2,14.5,0.0,
2020-04-26,4.5,18.4,12.0,0.0,
2020-04-27,4.5,17.5,11.4,0.0,
2020-04-28,3.8,20.9,12.7,0.0,
2020-04-29,7.4,23.4,15.2,0.0,
2020-04-30,6.7,25.9,17.0,0.0,
2020-05-01,16.1,28.3,21.8,0.0,
2020-05-02,18.9,26.5,22.0,0.0,
2020-05-03,16.2,22.7,18.9,4.6,1.5
2020-05-04,11.2,27.0,19.3,0.0,
2020-05-05,9.3,21.2,14.2,1.9,1.0
2020-05-06,12.0,27.8,18.9,0.0,
2020-05-07,13.3,25.0,19.6,0.0,
2020-05-08,12.0,25.4,18.0,7.3,3.7
2020-05-09,13.0,17.8,15.2,18.7,4.0
2020-05-10,12.7,17.7,14.3,0.7,0.3
2020-05-11,13.2,24.5,17.9,0.1,0.1
2020-05-12,10.9,21.0,15.5,0.0,0.0
2020-05-13,7.5,22.8,15.8,0.0,
2020-05-14,10.9,27.0,19.4,0.0,
2020-05-15,14.0,20.3,16.0,30.3,8.8
2020-05-16,15.3,20.0,16.9,0.4,0.3
2020-05-17,15.1,27.6,20.4,0.0,
2020-05-18,13.0,27.1,19.0,15.6,12.8
2020-05-19,11.2,16.5,13.3,5.0,2.3
2020-05-20,8.0,20.6,14.7,0.0,
2020-05-21,9.6,23.2,16.9,0.0,
2020-05-22,14.3,24.4,19.1,0.0,
2020-05-23,14.5,26.1,20.2,0.0,
2020-05-24,15.2,24.2,19.1,7.0,6.1
2020-05-25,13.8,21.6,17.1,0.0,
2020-05-26,13.8,24.7,18.5,0.0,0.0
2020-05-27,12.6,25.0,18.5,0.0,
2020-05-28,11.2,24.4,18.2,0.0,
2020-05-29,13.9,27.2,20.5,0.0,
2020-05-30,15.1,29.1,22.2,0.0,
2020-05-31,16.1,26.7,21.4,0.0,
2020-06-01,15.4,25.7,20.3,0.7,0.4
2020-06-02,13.5,23.5,18.6,0.0,0.0
2020-06-03,17.7,28.1,22.2,0.6,0.4
2020-06-04,20.9,30.0,24.3,0.0,
2020-06-05,20.6,29.9,24.1,0.0,
2020-06-06,18.6,31.1,23.7,34.0,34.0
2020-06-07,18.9,28.6,22.8,0.0,
2020-06-08,17.2,31.5,24.8,0.0,
2020-06-09,18.0,33.2,26.0,0.0,
2020-06-10,20.0,32.8,24.6,66.2,27.1
2020-06-11,20.5,30.8,24.9,11.8,10.8
2020-06-12,20.5,26.4,23.5,3.1,1.0
2020-06-13,21.2,30.4,24.2,5.7,3.0
2020-06-14,20.1,28.2,23.8,0.5,0.4
2020-06-15,17.1,28.5,22.4,0.0,
2020-06-16,18.2,28.7,23.2,0.0,
2020-06-17,19.0,27.7,22.4,0.0,
2020-06-18,18.8,23.1,20.7,0.2,0.2
2020-06-19,17.9,28.9,23.1,1.9,1.0
2020-06-20,18.7,29.2,23.3,0.0,0.0
2020-06-21,19.2,31.6,24.9,0.0,
2020-06-22,19.5,33.4,26.4,0.0,
2020-06-23,20.2,31.0,25.7,0.0,
2020-06-24,20.4,25.6,22.4,4.2,1.2
2020-06-25,19.9,23.1,21.3,3.4,2.0
2020-06-26,19.2,27.6,22.6,0.2,0.2
2020-06-27,19.1,29.1,23.8,0.0,
2020-06-28,18.4,29.7,23.7,0.0,
2020-06-29,19.9,27.1,22.0,48.2,11.2
2020-06-30,18.3,20.8,19.8,33.5,11.2
2020-07-01,17.1,25.4,20.8,0.5,0.4
