tm,minTa,maxTa,avgTa,sumRn,hr1MaxRn
2005-06-04,14.34,24.2,18.34,0.0,
2005-06-05,13.14,28.28,20.46,0.0,
2005-06-06,13.74,27.919999999999998,21.259999999999998,0.0,
2005-06-07,16.759999999999998,27.46,21.94,0.0,
2005-06-08,16.880000000000003,28.9,22.64,0.0,
2005-06-09,16.5,28.939999999999998,22.740000000000002,0.0,
2005-06-10,16.48,21.580000000000002,17.660000000000004,194.5,7.5
2005-06-11,15.98,27.54,21.080000000000002,1.5,0.5
2005-06-12,16.6,27.78,21.080000000000002,0.0,
2005-06-13,15.460000000000003,31.060000000000002,22.8,0.0,
2005-06-14,17.94,29.860000000000003,23.419999999999998,0.0,
2005-06-15,15.940000000000001,25.5,19.6,27.0,10.0
2005-06-16,15.080000000000002,27.160000000000004,20.84,1.5,1.5
2005-06-17,18.1,27.76,22.28,0.0,0.0
2005-06-18,17.8,28.160000000000004,22.1,3.0,1.0
2005-06-19,17.240000000000002,26.580000000000002,21.419999999999998,1.7,0.5
2005-06-20,17.5,30.1,23.360000000000003,0.0,
2005-06-21,18.619999999999997,29.52,23.8,0.0,
2005-06-22,17.9,29.4,23.619999999999997,0.0,
2005-06-23,20.06,30.560000000000002,24.56,0.0,
2005-06-24,19.78,32.04,25.48,0.0,
2005-06-25,19.46,31.54,25.419999999999998,0.0,
2005-06-26,20.8,30.54,24.84,47.0,13.5
2005-06-27,23.04,27.1,24.44,174.0,17.0
2005-06-28,21.740000000000002,26.339999999999996,23.44,16.0,6.5
2005-06-29,21.36,28.4,24.240000000000002,197.5,49.0
2005-06-30,22.68,32.06,26.619999999999997,0.0,
2005-07-01,20.119999999999997,25.240000000000002,22.240000000000002,311.5,56.0
2005-07-02,20.86,27.46,23.9,90.5,22.5
2005-07-03,20.2,24.4,22.04,222.5,16.5
2005-07-04,20.619999999999997,27.96,23.419999999999998,13.0,2.5
2005-07-05,19.94,26.96,22.94,0.0,0.0
2005-07-06,18.919999999999998,28.76,23.72,0.0,
2005-07-07,20.4,27.439999999999998,22.94,58.2,17.5
2005-07-08,19.34,27.080000000000002,23.34,2.0,1.0
2005-07-09,20.94,22.86,21.86,167.0,11.5
2005-07-10,21.0,26.080000000000002,23.02,1.0,0.5
2005-07-11,17.72,21.86,18.8,495.0,26.5
2005-07-12,17.8,27.2,21.9,3.5,1.0
2005-07-13,20.22,27.54,22.94,21.8,7.0
2005-07-14,20.240000000000002,31.02,25.04,38.5,37.5
2005-07-15,21.04,31.74,26.0,0.0,
2005-07-16,22.66,30.02,25.54,1.1,0.5
2005-07-17,20.919999999999998,29.2,24.259999999999998,23.0,4.0
2005-07-18,21.580000000000002,30.76,25.580000000000002,0.2,0.1
2005-07-19,22.68,31.76,26.380000000000003,0.0,
2005-07-20,22.66,32.0,26.72,0.0,
2005-07-21,22.84,32.46,26.8,0.0,
2005-07-22,22.4,34.6,27.880000000000003,0.0,
2005-07-23,24.16,34.04,28.6,0.0,0.0
2005-07-24,23.419999999999998,32.08,27.119999999999997,39.7,39.0
2005-07-25,22.54,31.339999999999996,26.52,0.0,0.0
2005-07-26,22.14,31.939999999999998,26.139999999999997,26.0,19.9
2005-07-27,22.619999999999997,31.02,26.24,0.0,
2005-07-28,21.66,25.880000000000003,23.6,286.0,32.0
2005-07-29,21.66,30.54,25.28,1.5,1.0
2005-07-30,21.54,30.96,25.639999999999997,0.0,0.0
2005-07-31,21.1,31.76,25.919999999999998,29.5,10.0
2005-08-01,22.7,28.860000000000003,24.9,160.0,19.0
2005-08-02,22.580000000000002,30.360000000000003,25.380000000000003,92.0,23.5
2005-08-03,22.759999999999998,28.1,24.7,163.0,17.0
2005-08-04,21.759999999999998,33.94,26.939999999999998,9.4,5.9
2005-08-05,22.72,33.88,27.6,0.0,
2005-08-06,21.72,33.56,26.82,30.2,13.5
2005-08-07,22.02,31.32,25.72,1.0,1.0
2005-08-08,23.04,30.580000000000002,26.18,4.5,1.0
2005-08-09,23.04,31.04,26.46,26.5,13.5
2005-08-10,21.919999999999998,28.360000000000003,24.18,124.0,35.5
2005-08-11,22.619999999999997,26.560000000000002,23.78,165.0,28.5
2005-08-12,22.919999999999998,30.1,25.880000000000003,44.6,17.5
2005-08-13,22.94,31.880000000000003,26.78,0.0,
2005-08-14,23.919999999999998,31.96,27.080000000000002,0.0,
2005-08-15,23.72,30.419999999999998,26.419999999999998,0.4,0.2
2005-08-16,22.9,31.98,26.82,0.0,
2005-08-17,22.619999999999997,33.120000000000005,26.74,79.0,21.5
2005-08-18,21.54,31.3,24.52,94.5,64.0
2005-08-19,20.240000000000002,26.1,22.6,231.0,64.0
2005-08-20,19.080000000000002,23.98,21.2,143.0,27.5
2005-08-21,19.52,27.3,22.919999999999998,11.5,4.5
2005-08-22,19.240000000000002,24.0,21.04,162.5,19.0
2005-08-23,17.28,28.26,22.080000000000002,0.0,
2005-08-24,15.959999999999999,24.78,20.36,35.0,5.0
2005-08-25,18.68,24.82,21.380000000000003,23.5,4.0
2005-08-26,17.56,25.880000000000003,20.96,4.5,2.0
2005-08-27,18.32,28.0,22.34,0.0,
2005-08-28,16.48,27.18,21.52,0.0,
2005-08-29,18.56,29.339999999999996,23.240000000000002,0.0,
2005-08-30,19.04,26.4,22.22,0.0,
2005-08-31,18.080000000000002,30.939999999999998,23.82,0.0,
2005-09-01,20.740000000000002,32.46,26.2,0.1,0.1
2005-09-02,22.2,29.46,25.14,54.0,11.5
2005-09-03,20.44,27.3,23.32,2.5,0.5
2005-09-04,17.9,24.56,20.96,11.5,2.5
2005-09-05,15.680000000000001,26.619999999999997,21.119999999999997,0.0,
2005-09-06,18.86,24.259999999999998,21.619999999999997,5.0,2.5
2005-09-07,18.22,28.160000000000004,22.919999999999998,0.0,
2005-09-08,18.18,29.48,23.06,0.0,
2005-09-09,18.94,24.54,21.1,106.5,41.5
2005-09-10,19.1,28.580000000000002,22.68,15.0,4.0
2005-09-11,19.32,31.380000000000003,24.580000000000002,0.0,
2005-09-12,21.380000000000003,31.119999999999997,25.46,0.0,
2005-09-13,20.259999999999998,28.8,23.84,138.7,31.5
2005-09-14,16.9,25.34,20.32,11.5,7.0
2005-09-15,14.4,25.939999999999998,19.54,0.0,
2005-09-16,14.62,27.080000000000002,20.759999999999998,0.0,
2005-09-17,18.44,29.160000000000004,23.14,134.0,26.5
2005-09-18,18.880000000000003,27.24,22.0,244.5,38.5
2005-09-19,16.78,23.759999999999998,19.8,23.0,7.1
2005-09-20,15.260000000000002,24.36,19.7,0.1,0.1
2005-09-21,14.86,20.36,16.16,311.5,14.5
2005-09-22,15.459999999999999,18.28,16.98,57.0,5.5
2005-09-23,16.16,23.240000000000002,19.240000000000002,0.8,0.5
2005-09-24,14.36,24.919999999999998,19.26,0.0,0.0
2005-09-25,12.16,24.44,18.080000000000002,0.0,
2005-09-26,14.220000000000002,25.4,18.56,0.0,
2005-09-27,12.72,23.78,16.98,0.0,
2005-09-28,10.82,24.619999999999997,16.72,0.0,
2005-09-29,11.28,24.880000000000003,18.18,0.0,0.0
2005-09-30,15.780000000000001,18.82,17.48,148.0,12.0
2005-10-01,18.34,22.7,20.419999999999998,135.5,12.5
2005-10-02,15.419999999999998,24.72,19.740000000000002,0.5,0.5
2005-10-03,13.14,23.419999999999998,17.04,4.0,0.5
2005-10-04,9.4,18.04,13.3,4.5,0.5
2005-10-05,8.040000000000001,21.5,13.16,0.0,
2005-10-06,6.7,23.16,13.959999999999999,0.0,
2005-10-07,12.58,15.680000000000001,14.12,43.0,3.5
2005-10-08,10.4,20.259999999999998,14.66,0.0,
2005-10-09,9.16,21.44,14.3,0.0,
2005-10-10,8.36,23.34,14.819999999999999,0.0,
2005-10-11,7.659999999999999,22.6,14.16,0.0,
2005-10-12,8.139999999999999,22.68,14.86,0.0,
2005-10-13,9.16,23.44,15.62,0.0,
2005-10-14,6.3,19.48,13.76,1.7,0.5
2005-10-15,6.540000000000001,19.04,11.86,0.0,
2005-10-16,4.54,19.8,10.8,0.0,
2005-10-17,3.96,21.52,11.76,0.0,
2005-10-18,7.3,20.54,12.540000000000001,0.0,
2005-10-19,7.38,20.2,12.64,0.0,0.0
2005-10-20,6.9799999999999995,21.48,12.42,0.0,
2005-10-21,7.44,13.02,10.64,29.0,3.5
2005-10-22,2.9,12.64,7.5,1.1,1.5
2005-10-23,-0.7,15.419999999999998,7.0,0.0,
2005-10-24,2.18,18.16,9.860000000000001,0.0,
2005-10-25,5.38,18.64,10.7,0.0,
2005-10-26,6.0600000000000005,19.86,12.22,0.0,
2005-10-27,6.26,21.119999999999997,11.58,0.0,
2005-10-28,7.8,16.76,11.42,0.2,0.1
2005-10-29,4.4,14.580000000000002,9.379999999999999,0.0,
2005-10-30,3.2399999999999998,12.88,7.94,0.0,0.0
2005-10-31,0.38,15.24,6.7,0.0,
2005-11-01,0.4,17.4,8.38,0.0,
2005-11-02,3.8200000000000003,17.82,9.98,0.0,
2005-11-03,7.040000000000001,22.06,12.940000000000001,0.0,
2005-11-04,5.88,22.06,12.940000000000001,0.0,
2005-11-05,7.7,20.919999999999998,15.16,0.4,
2005-11-06,9.28,18.36,14.8,51.5,
2005-11-07,3.46,15.719999999999999,9.459999999999999,2.0,
2005-11-08,2.52,13.64,9.059999999999999,6.0,
2005-11-09,1.16,15.440000000000001,7.540000000000001,0.0,
2005-11-10,1.06,19.72,10.3,0.0,
2005-11-11,4.76,15.66,10.82,1.0,
2005-11-12,0.5599999999999999,15.780000000000001,7.0200000000000005,0.0,
2005-11-13,-0.9400000000000001,16.119999999999997,7.459999999999999,0.0,
2005-11-14,0.04000000000000008,12.120000000000001,6.6,0.0,
2005-11-15,-3.84,8.7,1.8199999999999998,0.0,
2005-11-16,-5.34,8.379999999999999,0.58,0.0,
2005-11-17,-6.0600000000000005,8.72,0.82,0.0,
2005-11-18,-3.7600000000000002,8.940000000000001,1.6600000000000001,0.0,
2005-11-19,-5.819999999999999,6.88,-0.27999999999999997,0.0,
2005-11-20,-6.9799999999999995,8.940000000000001,0.17999999999999997,0.0,
2005-11-21,-4.18,10.120000000000001,2.68,0.6,
2005-11-22,-3.3,9.24,2.38,0.0,
2005-11-23,-2.7800000000000002,12.32,5.279999999999999,1.0,
2005-11-24,0.64,12.3,5.220000000000001,0.0,
2005-11-25,-1.46,13.319999999999999,4.720000000000001,0.0,
2005-11-26,-1.9200000000000004,13.66,4.8,0.30000000000000004,
2005-11-27,1.1,13.0,6.44,7.0,
2005-11-28,-0.4,13.76,6.16,17.0,
2005-11-29,0.45999999999999996,7.659999999999999,3.96,0.0,
2005-11-30,-2.58,9.68,2.56,0.0,
2005-12-01,-3.9799999999999995,11.08,3.34,1.5,
2005-12-02,-3.5200000000000005,6.04,1.9,0.0,
2005-12-03,-6.18,4.36,-1.0,0.0,
2005-12-04,-7.24,-0.1,-3.7599999999999993,25.5,
2005-12-05,-11.540000000000001,-2.6,-6.6,1.0,
2005-12-06,-10.2,1.8,-3.56,0.0,
2005-12-07,-8.4,2.14,-2.92,0.0,
2005-12-08,-7.06,1.1199999999999999,-3.3600000000000003,0.0,
2005-12-09,-8.78,2.88,-3.1,0.0,
2005-12-10,-5.32,2.8,-1.28,0.0,
2005-12-11,-9.52,-1.58,-6.0600000000000005,0.0,
2005-12-12,-10.280000000000001,-3.04,-7.1,0.7,
2005-12-13,-12.06,-3.7,-7.94,0.2,
2005-12-14,-12.620000000000001,-0.76,-6.68,0.1,
2005-12-15,-10.620000000000001,-0.16,-5.0200000000000005,1.0,
2005-12-16,-9.459999999999999,0.44000000000000006,-4.36,3.0,
2005-12-17,-13.959999999999999,-3.5799999999999996,-8.879999999999999,0.8,
2005-12-18,-16.68,-3.88,-10.180000000000001,6.5,
2005-12-19,-13.62,0.8,-7.220000000000001,0.0,
2005-12-20,-13.16,1.58,-5.720000000000001,0.0,
2005-12-21,-10.440000000000001,-2.12,-6.36,7.9,
2005-12-22,-12.9,-2.3,-7.08,0.8999999999999999,
2005-12-23,-6.8,1.3599999999999999,-2.88,7.6,
2005-12-24,-12.22,-0.2,-6.68,0.0,
2005-12-25,-10.98,3.38,-3.34,1.6,
2005-12-26,-11.8,-2.48,-7.540000000000001,0.0,
2005-12-27,-14.3,-1.3199999999999998,-8.3,0.0,
2005-12-28,-14.580000000000002,0.5,-7.94,0.0,
2005-12-29,-13.040000000000001,1.4,-6.519999999999999,0.0,
2005-12-30,-10.379999999999999,1.44,-3.96,0.4,
2005-12-31,-7.2,5.16,-0.7,0.0,
2006-01-01,-4.7,2.84,-0.32,0.5,
2006-01-02,-2.46,4.9,0.9400000000000001,0.1,
2006-01-03,-5.92,2.5,-2.02,0.0,
